type,subtype,price_m2,living_area,land_area,facades,state,furnished,terrace,garden,pool,distance
house,mixed-building,5063.0,158,870,2,4,False,True,False,False,51.176
house,residence,5064.0,311,5410,4,8,False,True,True,True,69.021
apartment,apartment,5064.0,108,0,2,8,False,True,True,False,5.682
apartment,apartment,5064.0,85,0,2,8,False,True,True,False,3.377
apartment,duplex,5068.0,145,0,2,8,False,True,True,False,5.36
apartment,penthouse,5069.0,101,0,2,8,False,True,False,False,5.682
apartment,apartment,5070.0,71,0,2,8,False,True,False,False,5.36
apartment,apartment,5071.0,70,0,2,8,False,True,False,False,5.36
apartment,apartment,5076.0,65,0,2,8,True,True,True,False,5.682
apartment,apartment,5078.0,127,0,3,8,False,True,False,False,6.999
apartment,apartment,5078.0,127,0,3,8,False,True,False,False,6.999
house,residence,5079.0,314,2173,4,8,False,True,True,False,15.551
apartment,apartment,5080.0,125,0,2,6,False,True,False,False,1.729
apartment,penthouse,5083.0,108,0,3,8,False,True,False,False,0.245
apartment,apartment,5085.0,117,0,3,8,False,True,False,False,87.731
house,bungalow,5089.0,112,759,4,2,False,False,False,False,63.825
apartment,apartment,5090.0,110,0,2,8,False,True,False,False,2.237
apartment,apartment,5091.0,98,0,3,8,False,True,False,False,20.038
apartment,studio,5092.0,54,0,2,8,False,True,True,False,5.36
apartment,studio,5092.0,54,0,2,8,False,True,False,False,5.36
apartment,studio,5094.0,53,0,2,8,False,False,False,False,0.047
apartment,apartment,5100.0,100,0,2,8,False,True,True,False,5.36
apartment,apartment,5102.0,146,0,2,8,False,True,False,False,33.522
apartment,apartment,5103.0,97,0,2,2,False,True,False,False,2.237
apartment,apartment,5104.0,48,0,2,8,False,True,True,False,33.048
apartment,penthouse,5111.0,135,0,2,6,False,True,False,False,1.729
apartment,penthouse,5112.0,133,0,3,8,False,True,False,False,5.36
apartment,studio,5113.0,44,0,2,6,False,True,False,False,5.36
apartment,apartment,5114.0,175,0,3,8,False,True,False,False,5.36
house,mixed-building,5114.0,175,85,2,4,False,False,False,False,0.047
house,mixed-building,5114.0,175,85,2,4,False,False,False,False,0.047
house,mixed-building,5114.0,175,85,2,4,False,False,False,False,0.047
apartment,apartment,5125.0,72,0,2,6,False,True,False,False,0.245
apartment,studio,5128.0,39,0,2,6,False,False,False,False,5.36
apartment,apartment,5130.0,107,0,2,8,False,True,False,False,6.999
apartment,apartment,5132.0,113,0,2,8,False,True,False,False,5.682
apartment,apartment,5134.0,67,0,2,8,False,True,True,False,96.701
apartment,apartment,5137.0,109,0,2,8,False,True,True,False,5.36
house,residence,5138.0,360,963,4,8,False,True,True,True,8.583
apartment,apartment,5140.0,71,0,2,8,False,True,False,False,5.682
apartment,apartment,5143.0,122,0,3,8,False,True,True,False,5.36
apartment,apartment,5147.0,102,0,3,8,False,True,True,False,17.639
house,residence,5150.0,232,592,3,2,False,True,True,False,5.36
apartment,penthouse,5151.0,165,0,3,8,False,True,False,False,5.36
apartment,apartment,5154.0,97,0,2,8,True,False,False,False,1.63
apartment,apartment,5155.0,58,0,2,4,False,True,False,False,24.992
apartment,duplex,5156.0,64,0,2,6,True,False,True,False,2.237
apartment,apartment,5156.0,64,0,2,8,True,True,False,False,40.047
apartment,apartment,5156.0,96,0,2,8,False,True,False,False,5.682
apartment,apartment,5157.0,127,0,3,8,False,True,False,False,6.999
apartment,apartment,5162.0,62,0,2,8,False,True,True,False,68.912
apartment,apartment,5168.0,89,0,2,8,False,True,False,False,2.237
apartment,apartment,5172.0,261,0,2,8,False,False,False,False,2.237
apartment,apartment,5172.0,87,0,2,2,False,True,False,False,2.237
apartment,penthouse,5174.0,103,0,2,8,False,True,False,False,5.682
apartment,penthouse,5174.0,103,0,2,8,False,True,False,False,5.682
apartment,apartment,5179.0,106,0,2,8,False,True,False,False,6.999
apartment,duplex,5179.0,167,0,2,8,False,True,False,False,2.237
apartment,penthouse,5179.0,167,0,2,8,False,True,False,False,0.047
apartment,duplex,5179.0,167,0,2,8,False,True,False,False,0.047
house,bungalow,5180.0,50,2445,4,2,False,True,True,False,103.672
house,villa,5180.0,250,2060,4,8,False,True,True,True,11.619
house,residence,5181.0,550,25000,4,8,False,True,True,False,5.36
house,residence,5181.0,550,2105,4,8,False,True,True,True,11.54
apartment,apartment,5182.0,82,0,2,8,False,True,False,False,3.377
apartment,apartment,5186.0,75,0,2,8,False,True,False,False,1.874
apartment,duplex,5192.0,125,0,2,8,False,True,True,False,2.518
apartment,apartment,5192.0,78,0,2,4,False,True,False,False,1.63
house,villa,5196.0,306,543,4,8,False,True,True,False,5.36
house,villa,5196.0,306,543,4,8,False,True,True,False,0.047
apartment,penthouse,5197.0,118,0,4,8,False,True,True,False,21.736
house,residence,5200.0,125,287,3,4,False,True,True,False,1.63
apartment,apartment,5200.0,100,0,2,8,False,True,False,False,0.047
apartment,apartment,5200.0,100,0,2,8,False,True,False,False,2.237
apartment,apartment,5200.0,100,0,2,8,False,True,False,False,0.047
house,residence,5208.0,480,2200,4,8,False,True,True,False,11.54
apartment,apartment,5208.0,67,0,2,8,False,False,False,False,6.999
apartment,apartment,5210.0,95,0,3,8,False,True,True,False,5.682
apartment,apartment,5210.0,95,0,2,8,False,True,True,False,5.682
house,residence,5214.0,210,180,2,4,False,True,True,False,5.36
apartment,apartment,5219.0,114,0,3,8,False,True,False,False,5.36
apartment,apartment,5221.0,95,0,2,8,False,True,False,False,5.682
apartment,ground-floor,5221.0,113,0,3,8,False,True,True,False,1.63
apartment,apartment,5231.0,108,0,2,8,True,False,False,False,3.377
apartment,studio,5232.0,43,0,2,8,True,False,False,False,3.377
apartment,apartment,5232.0,129,0,3,8,False,True,False,False,5.36
apartment,duplex,5236.0,127,0,3,8,False,True,False,False,5.36
house,mixed-building,5236.0,380,169,2,8,False,True,True,False,2.237
apartment,penthouse,5236.0,144,0,2,8,False,True,False,False,0.047
apartment,apartment,5245.0,61,0,2,4,True,True,False,False,33.048
house,villa,5250.0,600,1367,4,8,False,True,True,True,1.63
house,bungalow,5250.0,60,169,4,8,True,True,True,False,17.639
apartment,apartment,5250.0,60,0,2,8,False,True,False,False,20.038
house,villa,5250.0,600,1367,4,8,False,True,True,True,6.999
house,residence,5250.0,600,1367,4,8,False,True,True,True,1.63
apartment,duplex,5251.0,139,0,2,8,False,True,True,False,2.518
house,residence,5257.0,485,1200,4,8,False,True,True,False,5.36
apartment,penthouse,5261.0,189,0,2,8,False,True,False,False,3.377
house,villa,5263.0,209,883,4,8,False,True,True,True,11.54
house,residence,5264.0,170,66,3,8,False,True,False,False,0.047
apartment,apartment,5265.0,94,0,2,4,False,True,False,False,0.047
apartment,apartment,5265.0,94,0,2,4,False,True,False,False,3.377
apartment,apartment,5266.0,107,0,3,8,False,True,True,False,18.558
apartment,penthouse,5267.0,142,0,3,8,False,True,False,False,13.196
apartment,apartment,5267.0,131,0,2,4,False,True,False,False,2.237
house,villa,5270.0,222,3088,4,8,False,True,True,False,20.82
apartment,apartment,5272.0,275,0,2,2,False,True,False,False,2.237
apartment,apartment,5272.0,55,0,2,8,False,True,False,False,28.143
apartment,apartment,5282.0,85,0,2,8,False,True,False,False,1.63
apartment,apartment,5283.0,104,0,2,8,False,True,True,False,3.377
apartment,apartment,5284.0,88,0,2,4,True,True,False,False,0.047
apartment,apartment,5295.0,132,0,2,8,False,True,False,False,6.999
apartment,apartment,5297.0,47,0,2,8,False,False,False,False,40.047
apartment,apartment,5297.0,47,0,2,8,False,True,True,False,24.043
apartment,studio,5297.0,47,0,2,4,True,True,False,False,2.237
apartment,apartment,5300.0,50,0,2,8,False,True,False,False,0.047
house,cottage,5300.0,150,8305,4,2,False,False,True,False,25.398
apartment,ground-floor,5303.0,66,0,2,4,False,True,True,False,1.63
apartment,apartment,5303.0,66,0,2,8,False,False,False,False,5.36
apartment,apartment,5304.0,115,0,2,8,False,True,False,False,5.682
house,residence,5305.0,226,7100,4,8,False,True,True,True,0.047
house,residence,5306.0,111,504,2,4,False,True,False,False,13.961
apartment,apartment,5306.0,147,0,2,8,True,True,False,False,2.237
apartment,apartment,5307.0,65,0,3,4,False,False,False,False,0.047
apartment,apartment,5308.0,243,0,2,8,False,True,False,False,2.237
apartment,apartment,5308.0,94,0,3,8,False,True,False,False,5.36
apartment,apartment,5308.0,243,0,2,8,False,True,False,False,2.237
apartment,penthouse,5309.0,226,0,2,8,False,True,False,False,20.038
apartment,studio,5311.0,45,0,2,2,False,True,False,False,5.36
apartment,apartment,5312.0,96,0,2,4,False,True,False,False,2.237
apartment,duplex,5314.0,127,0,2,8,False,True,True,False,2.237
apartment,duplex,5314.0,127,0,2,8,False,True,True,False,0.047
apartment,duplex,5314.0,127,0,2,8,False,True,True,False,0.047
apartment,penthouse,5316.0,60,0,3,4,False,False,False,False,0.245
house,residence,5318.0,110,587,3,8,False,True,True,False,8.583
apartment,apartment,5319.0,47,0,2,4,False,False,False,False,5.682
apartment,apartment,5320.0,75,0,2,8,False,True,False,False,0.245
house,villa,5320.0,125,830,4,2,False,True,True,False,8.583
apartment,apartment,5321.0,140,0,3,8,False,True,False,False,5.36
apartment,apartment,5329.0,91,0,2,8,True,True,False,False,1.63
apartment,apartment,5330.0,103,0,2,4,True,True,False,False,40.047
apartment,duplex,5337.0,74,0,4,8,False,False,True,False,2.874
apartment,apartment,5339.0,103,0,2,8,False,True,False,False,2.237
apartment,apartment,5339.0,103,0,2,8,False,True,False,False,2.518
apartment,apartment,5346.0,130,0,3,8,False,True,False,False,1.63
apartment,apartment,5348.0,215,0,2,6,False,True,True,False,0.047
apartment,apartment,5348.0,215,0,2,6,False,True,True,False,0.047
house,villa,5349.0,186,2400,4,8,False,True,True,True,9.297
apartment,apartment,5350.0,100,0,2,6,False,True,False,False,0.245
apartment,apartment,5352.0,142,0,2,6,False,True,False,False,1.729
apartment,apartment,5353.0,99,0,2,8,False,True,False,False,33.522
apartment,penthouse,5357.0,102,0,2,8,False,True,False,False,10.189
apartment,penthouse,5357.0,84,0,2,8,False,True,False,False,5.36
apartment,apartment,5357.0,126,0,2,8,False,True,False,False,2.237
apartment,apartment,5359.0,181,0,4,8,False,True,False,False,5.682
apartment,apartment,5359.0,181,0,3,8,False,True,True,False,5.682
apartment,apartment,5359.0,181,0,2,8,False,True,True,False,5.682
house,residence,5361.0,108,753,4,4,False,True,True,False,5.36
apartment,ground-floor,5367.0,177,0,3,8,False,True,True,False,1.63
apartment,apartment,5368.0,95,0,2,8,False,True,True,False,5.36
apartment,apartment,5370.0,270,0,2,8,False,False,False,False,2.237
apartment,apartment,5373.0,67,0,2,8,False,False,True,False,5.682
house,villa,5375.0,1200,13154,4,8,False,True,True,True,26.448
apartment,studio,5375.0,40,0,2,4,True,True,False,False,6.999
apartment,apartment,5376.0,130,0,2,8,False,True,False,False,6.999
apartment,apartment,5377.0,53,0,2,4,False,False,False,False,0.047
apartment,apartment,5384.0,221,0,2,8,False,True,False,False,2.237
apartment,penthouse,5388.0,139,0,2,8,False,True,False,False,0.021
apartment,apartment,5390.0,64,0,2,8,False,True,False,False,0.047
apartment,apartment,5391.0,115,0,2,8,False,True,False,False,5.682
apartment,apartment,5391.0,74,0,2,8,False,False,False,False,2.237
house,villa,5392.0,204,1594,4,2,False,True,True,False,5.36
apartment,penthouse,5393.0,178,0,3,8,False,True,False,False,63.922
house,villa,5395.0,240,325,4,8,False,True,True,False,7.095
apartment,studio,5396.0,63,0,2,8,False,True,True,False,40.047
apartment,studio,5400.0,50,0,2,8,False,False,False,False,5.682
apartment,apartment,5404.0,99,0,2,8,False,True,False,False,12.85
apartment,apartment,5404.0,210,0,3,8,False,True,False,False,1.63
house,villa,5408.0,453,1403,4,4,False,True,True,False,5.36
apartment,apartment,5410.0,73,0,2,8,True,False,False,False,0.047
apartment,apartment,5413.0,92,0,4,8,False,True,True,False,0.047
apartment,apartment,5416.0,120,0,2,4,False,True,False,False,1.63
apartment,studio,5416.0,36,0,2,4,False,True,False,False,5.36
apartment,ground-floor,5419.0,81,0,3,8,False,True,True,False,4.445
apartment,apartment,5419.0,105,0,2,8,False,True,False,False,47.026
apartment,penthouse,5419.0,105,0,2,8,False,True,False,False,47.026
apartment,penthouse,5425.0,188,0,3,8,False,True,False,False,5.36
apartment,apartment,5432.0,104,0,3,8,False,True,False,False,6.81
apartment,apartment,5434.0,92,0,2,8,False,True,True,False,3.377
apartment,apartment,5435.0,147,0,2,8,False,True,False,False,2.237
apartment,apartment,5436.0,55,0,2,4,False,True,False,False,0.245
apartment,apartment,5441.0,102,0,2,8,True,False,False,False,0.047
apartment,apartment,5445.0,55,0,2,6,True,False,True,False,33.522
apartment,ground-floor,5445.0,110,0,2,8,False,True,True,False,2.237
apartment,ground-floor,5445.0,110,0,2,8,False,True,True,False,2.237
apartment,apartment,5446.0,112,0,2,2,False,True,True,False,2.237
apartment,apartment,5447.0,123,0,2,8,False,True,True,False,5.682
apartment,apartment,5465.0,129,0,2,8,False,True,False,False,3.377
apartment,studio,5468.0,32,0,2,2,False,False,False,False,2.237
apartment,apartment,5470.0,117,0,2,8,False,True,True,False,5.682
apartment,apartment,5470.0,117,0,3,8,False,True,True,False,5.682
apartment,apartment,5474.0,274,0,2,8,False,True,False,False,2.237
apartment,apartment,5475.0,82,0,2,6,False,True,True,False,3.377
apartment,apartment,5475.0,40,0,2,6,False,False,False,False,0.245
apartment,apartment,5475.0,82,0,2,6,False,True,True,False,6.999
apartment,apartment,5482.0,114,0,2,8,False,True,True,False,33.522
house,bungalow,5483.0,91,1754,4,2,False,False,True,False,19.73
apartment,apartment,5486.0,113,0,2,6,False,True,False,False,0.047
apartment,apartment,5486.0,113,0,2,8,False,True,False,False,0.047
house,villa,5487.0,410,961,4,8,False,True,True,False,5.36
apartment,apartment,5493.0,74,0,2,8,False,True,False,False,3.377
house,villa,5500.0,450,934,4,8,False,True,True,False,5.36
apartment,apartment,5500.0,100,0,2,6,False,True,False,False,2.518
apartment,penthouse,5500.0,40,0,2,4,False,True,False,False,2.773
apartment,studio,5500.0,36,0,4,4,False,False,False,False,24.992
apartment,apartment,5500.0,100,0,2,6,False,True,False,False,2.237
apartment,apartment,5500.0,70,0,2,8,False,True,False,False,0.245
apartment,apartment,5500.0,126,0,2,8,False,True,False,False,24.992
apartment,studio,5500.0,46,0,2,8,True,False,False,False,4.445
apartment,penthouse,5502.0,120,0,4,8,False,True,True,False,21.736
apartment,duplex,5503.0,127,0,2,4,False,True,True,False,19.891
apartment,apartment,5507.0,67,0,2,8,False,True,False,False,6.999
apartment,penthouse,5509.0,108,0,3,8,False,True,False,False,18.558
apartment,studio,5510.0,48,0,2,8,False,False,False,False,5.682
apartment,apartment,5511.0,87,0,2,8,False,True,False,False,3.377
apartment,apartment,5514.0,135,0,2,8,False,True,False,False,3.377
apartment,penthouse,5516.0,271,0,2,8,False,True,False,True,5.36
apartment,apartment,5519.0,77,0,2,8,False,True,True,False,5.682
apartment,apartment,5519.0,77,0,4,8,False,True,False,False,5.682
apartment,apartment,5519.0,77,0,2,8,False,True,True,False,5.682
apartment,apartment,5519.0,77,0,3,8,False,True,True,False,5.682
apartment,apartment,5521.0,115,0,2,6,False,True,True,False,24.485
apartment,apartment,5522.0,134,0,2,8,False,True,True,False,6.999
apartment,apartment,5526.0,57,0,2,8,False,True,False,False,10.15
apartment,apartment,5528.0,87,0,2,8,False,True,True,False,5.682
apartment,penthouse,5528.0,208,0,2,8,False,True,False,False,2.237
house,villa,5529.0,340,2638,3,8,False,True,True,True,23.598
apartment,apartment,5530.0,113,0,2,8,False,True,False,False,5.682
apartment,apartment,5530.0,113,0,2,8,False,True,True,False,5.682
apartment,apartment,5540.0,104,0,2,8,False,True,True,False,40.047
apartment,apartment,5545.0,110,0,3,8,False,True,False,False,1.63
apartment,apartment,5546.0,108,0,3,8,False,True,True,False,68.912
apartment,penthouse,5555.0,99,0,4,8,False,True,False,False,56.563
house,chalet,5555.0,63,9817,4,2,False,False,True,False,122.237
apartment,apartment,5558.0,34,0,2,4,False,True,False,False,20.038
apartment,apartment,5559.0,161,0,2,8,False,True,False,False,0.047
apartment,apartment,5560.0,50,0,2,4,False,False,False,False,0.047
apartment,apartment,5565.0,115,0,2,8,False,True,False,False,5.682
apartment,studio,5568.0,44,0,3,8,False,True,True,False,4.146
apartment,apartment,5568.0,132,0,3,8,False,True,True,True,15.46
apartment,studio,5571.0,35,0,2,4,False,True,False,False,0.047
apartment,studio,5571.0,35,0,2,4,False,True,False,False,3.377
apartment,apartment,5571.0,70,0,2,8,True,True,True,True,33.522
apartment,penthouse,5578.0,147,0,3,4,True,False,False,False,2.237
house,residence,5580.0,250,887,4,8,False,True,True,False,1.63
apartment,apartment,5580.0,112,0,2,8,False,True,False,False,33.522
apartment,apartment,5582.0,103,0,2,8,False,True,False,False,5.682
apartment,penthouse,5590.0,127,0,3,8,False,True,False,False,5.36
apartment,apartment,5593.0,160,0,4,8,False,True,False,False,0.245
apartment,penthouse,5593.0,32,0,2,4,False,True,False,False,5.36
apartment,apartment,5593.0,160,0,4,8,False,True,False,False,0.245
apartment,apartment,5597.0,92,0,2,8,False,True,False,False,5.36
apartment,apartment,5597.0,92,0,2,8,False,True,False,False,5.36
apartment,ground-floor,5600.0,50,0,2,8,False,True,True,False,5.682
apartment,apartment,5600.0,115,0,2,8,False,True,False,False,5.682
apartment,apartment,5600.0,95,0,2,8,False,True,False,False,5.682
apartment,penthouse,5600.0,100,0,4,8,False,True,False,False,2.237
apartment,ground-floor,5604.0,48,0,2,4,False,True,True,False,4.495
apartment,penthouse,5606.0,165,0,3,8,False,True,False,False,5.36
apartment,apartment,5608.0,115,0,2,6,False,True,True,False,24.485
apartment,apartment,5609.0,123,0,2,8,False,True,True,False,2.237
apartment,apartment,5609.0,123,0,2,8,False,True,False,False,2.237
